run_id,frame,time_ps,combined_frame_index,n_contact_pairs
RUN1,720,35.1995112,62,24
RUN1,730,35.6883933,63,23
RUN1,740,36.1772754,64,22
RUN1,750,36.666157500000004,65,23
RUN1,760,37.1550396,66,28
RUN1,770,37.6439217,67,23
RUN1,780,38.1328038,68,25
RUN1,790,38.6216859,69,23
RUN1,800,39.110568,70,27
RUN1,810,39.5994501,71,20
RUN1,820,40.0883322,72,23
RUN1,830,40.5772143,73,24
RUN1,840,41.0660964,74,23
RUN1,850,41.554978500000004,75,22
RUN1,860,42.0438606,76,25
RUN1,870,42.5327427,77,24
RUN1,880,43.0216248,78,21
RUN1,890,43.5105069,79,23
RUN1,900,43.999389,80,21
RUN1,910,44.4882711,81,23
RUN1,920,44.977153200000004,82,25
RUN1,930,45.4660353,83,25
RUN1,940,45.9549174,84,26
RUN1,950,46.443799500000004,85,25
RUN1,960,46.9326816,86,26
RUN1,970,47.4215637,87,22
RUN1,980,47.9104458,88,23
RUN1,990,48.3993279,89,24
RUN1,1000,48.88821,90,18
RUN1,1010,49.3770921,91,25
RUN1,1020,49.865974200000004,92,25
RUN1,1030,50.3548563,93,24
RUN1,1040,50.8437384,94,20
RUN1,1050,51.332620500000004,95,27
RUN1,1060,51.8215026,96,27
RUN1,1070,52.3103847,97,25
RUN1,1080,52.7992668,98,24
RUN1,1090,53.2881489,99,20
RUN2,100,4.888821,100,22
RUN2,110,5.3777031,101,18
RUN2,120,5.8665852,102,20
RUN2,130,6.3554673,103,19
RUN2,140,6.8443494000000005,104,18
RUN2,150,7.3332315,105,18
RUN2,160,7.8221136,106,22
RUN2,170,8.3109957,107,18
RUN2,180,8.7998778,108,20
RUN2,190,9.2887599,109,18
RUN2,200,9.777642,110,20
RUN2,210,10.2665241,111,21
RUN2,220,10.7554062,112,17
RUN2,230,11.244288300000001,113,16
RUN2,240,11.7331704,114,19
RUN2,250,12.2220525,115,17
RUN2,260,12.7109346,116,20
RUN2,270,13.1998167,117,22
RUN2,280,13.688698800000001,118,17
RUN2,290,14.1775809,119,18
RUN2,300,14.666463,120,18
RUN2,310,15.1553451,121,15
RUN2,320,15.6442272,122,17
RUN2,330,16.1331093,123,21
RUN2,340,16.6219914,124,20
RUN2,350,17.1108735,125,19
RUN2,360,17.5997556,126,21
RUN2,370,18.0886377,127,18
RUN2,380,18.5775198,128,22
RUN2,390,19.0664019,129,24
RUN2,400,19.555284,130,19
RUN2,410,20.0441661,131,21
RUN2,420,20.5330482,132,19
RUN2,430,21.0219303,133,23
RUN2,440,21.5108124,134,22
RUN2,450,21.9996945,135,21
RUN2,460,22.488576600000002,136,20
RUN2,470,22.9774587,137,21
RUN2,480,23.4663408,138,22
RUN2,490,23.9552229,139,18
RUN2,500,24.444105,140,23
RUN2,510,24.932987100000002,141,19
RUN2,520,25.4218692,142,21
RUN2,530,25.9107513,143,25
RUN2,540,26.3996334,144,24
RUN2,550,26.8885155,145,21
RUN2,560,27.377397600000002,146,20
RUN2,570,27.8662797,147,18
RUN2,580,28.3551618,148,22
RUN2,590,28.8440439,149,18
RUN2,600,29.332926,150,19
RUN2,610,29.821808100000002,151,18
RUN2,620,30.3106902,152,21
RUN2,630,30.7995723,153,21
RUN2,640,31.2884544,154,18
RUN2,650,31.7773365,155,21
RUN2,660,32.2662186,156,20
RUN2,670,32.7551007,157,23
RUN2,680,33.2439828,158,21
RUN2,690,33.7328649,159,20
RUN2,700,34.221747,160,24
RUN2,710,34.7106291,161,21
RUN2,720,35.1995112,162,23
RUN2,730,35.6883933,163,22
RUN2,740,36.1772754,164,25
RUN2,750,36.666157500000004,165,27
RUN2,760,37.1550396,166,30
RUN2,770,37.6439217,167,22
RUN2,780,38.1328038,168,21
RUN2,790,38.6216859,169,22
RUN2,800,39.110568,170,19
RUN2,810,39.5994501,171,22
RUN2,820,40.0883322,172,20
RUN2,830,40.5772143,173,20
RUN2,840,41.0660964,174,21
RUN2,850,41.554978500000004,175,18
RUN2,860,42.0438606,176,23
RUN2,870,42.5327427,177,21
RUN2,880,43.0216248,178,20
RUN2,890,43.5105069,179,19
RUN2,900,43.999389,180,20
RUN2,910,44.4882711,181,21
RUN2,920,44.977153200000004,182,22
RUN2,930,45.4660353,183,25
RUN2,940,45.9549174,184,25
RUN2,950,46.443799500000004,185,23
RUN2,960,46.9326816,186,23
RUN2,970,47.4215637,187,22
RUN2,980,47.9104458,188,20
RUN2,990,48.3993279,189,20
RUN2,1000,48.88821,190,19
RUN2,1010,49.3770921,191,22
RUN2,1020,49.865974200000004,192,22
RUN2,1030,50.3548563,193,20
RUN2,1040,50.8437384,194,20
RUN2,1050,51.332620500000004,195,22
RUN2,1060,51.8215026,196,24
RUN2,1070,52.3103847,197,25
RUN2,1080,52.7992668,198,26
RUN2,1090,53.2881489,199,23
RUN3,100,4.888821,200,19
RUN3,110,5.3777031,201,22
RUN3,120,5.8665852,202,23
RUN3,130,6.3554673,203,22
RUN3,140,6.8443494000000005,204,27
RUN3,150,7.3332315,205,24
RUN3,160,7.8221136,206,22
RUN3,170,8.3109957,207,26
RUN3,180,8.7998778,208,27
RUN3,190,9.2887599,209,25
RUN3,200,9.777642,210,30
RUN3,210,10.2665241,211,25
RUN3,220,10.7554062,212,22
RUN3,230,11.244288300000001,213,25
RUN3,240,11.7331704,214,29
RUN3,250,12.2220525,215,27
RUN3,260,12.7109346,216,27
RUN3,270,13.1998167,217,28
RUN3,280,13.688698800000001,218,23
RUN3,290,14.1775809,219,30
RUN3,300,14.666463,220,29
RUN3,310,15.1553451,221,31
RUN3,320,15.6442272,222,30
RUN3,330,16.1331093,223,32
RUN3,340,16.6219914,224,29
RUN3,350,17.1108735,225,33
RUN3,360,17.5997556,226,27
RUN3,370,18.0886377,227,30
RUN3,380,18.5775198,228,30
RUN3,390,19.0664019,229,30
RUN3,400,19.555284,230,30
RUN3,410,20.0441661,231,25
RUN3,420,20.5330482,232,28
RUN3,430,21.0219303,233,25
RUN3,440,21.5108124,234,23
RUN3,450,21.9996945,235,27
RUN3,460,22.488576600000002,236,25
RUN3,470,22.9774587,237,23
RUN3,480,23.4663408,238,25
RUN3,490,23.9552229,239,32
RUN3,500,24.444105,240,27
RUN3,510,24.932987100000002,241,24
RUN3,520,25.4218692,242,27
RUN3,530,25.9107513,243,25
RUN3,540,26.3996334,244,24
RUN3,550,26.8885155,245,28
RUN3,560,27.377397600000002,246,24
RUN3,570,27.8662797,247,21
RUN3,580,28.3551618,248,18
RUN3,590,28.8440439,249,20
RUN3,600,29.332926,250,23
RUN3,610,29.821808100000002,251,23
RUN3,620,30.3106902,252,19
RUN3,630,30.7995723,253,22
RUN3,640,31.2884544,254,22
RUN3,650,31.7773365,255,24
RUN3,660,32.2662186,256,23
RUN3,670,32.7551007,257,26
RUN3,680,33.2439828,258,23
RUN3,690,33.7328649,259,26
RUN3,700,34.221747,260,25
RUN3,710,34.7106291,261,25
RUN3,720,35.1995112,262,27
RUN3,730,35.6883933,263,24
RUN3,740,36.1772754,264,30
RUN3,750,36.666157500000004,265,30
RUN3,760,37.1550396,266,29
RUN3,770,37.6439217,267,31
RUN3,780,38.1328038,268,28
RUN3,790,38.6216859,269,29
RUN3,800,39.110568,270,30
RUN3,810,39.5994501,271,30
RUN3,820,40.0883322,272,36
RUN3,830,40.5772143,273,27
RUN3,840,41.0660964,274,30
RUN3,850,41.554978500000004,275,33
RUN3,860,42.0438606,276,26
RUN3,870,42.5327427,277,24
RUN3,880,43.0216248,278,26
RUN3,890,43.5105069,279,29
RUN3,900,43.999389,280,24
RUN3,910,44.4882711,281,29
RUN3,920,44.977153200000004,282,35
RUN3,930,45.4660353,283,31
RUN3,940,45.9549174,284,24
RUN3,950,46.443799500000004,285,25
RUN3,960,46.9326816,286,26
RUN3,970,47.4215637,287,26
RUN3,980,47.9104458,288,26
RUN3,990,48.3993279,289,26
RUN3,1000,48.88821,290,33
RUN3,1010,49.3770921,291,26
RUN3,1020,49.865974200000004,292,26
RUN3,1030,50.3548563,293,27
RUN3,1040,50.8437384,294,30
RUN3,1050,51.332620500000004,295,29
RUN3,1060,51.8215026,296,26
RUN3,1070,52.3103847,297,28
RUN3,1080,52.7992668,298,27
RUN3,1090,53.2881489,299,26
RUN4,100,4.888821,300,17
RUN4,110,5.3777031,301,18
RUN4,120,5.8665852,302,17
RUN4,130,6.3554673,303,19
RUN4,140,6.8443494000000005,304,21
RUN4,150,7.3332315,305,19
RUN4,160,7.8221136,306,18
RUN4,170,8.3109957,307,18
RUN4,180,8.7998778,308,21
RUN4,190,9.2887599,309,20
RUN4,200,9.777642,310,20
RUN4,210,10.2665241,311,18
RUN4,220,10.7554062,312,18
RUN4,230,11.244288300000001,313,19
RUN4,240,11.7331704,314,20
RUN4,250,12.2220525,315,16
RUN4,260,12.7109346,316,19
RUN4,270,13.1998167,317,17
RUN4,280,13.688698800000001,318,14
RUN4,290,14.1775809,319,20
RUN4,300,14.666463,320,21
RUN4,310,15.1553451,321,20
RUN4,320,15.6442272,322,16
RUN4,330,16.1331093,323,22
RUN4,340,16.6219914,324,18
RUN4,350,17.1108735,325,17
RUN4,360,17.5997556,326,16
RUN4,370,18.0886377,327,16
RUN4,380,18.5775198,328,19
RUN4,390,19.0664019,329,19
RUN4,400,19.555284,330,20
RUN4,410,20.0441661,331,20
RUN4,420,20.5330482,332,21
RUN4,430,21.0219303,333,19
RUN4,440,21.5108124,334,16
RUN4,450,21.9996945,335,20
RUN4,460,22.488576600000002,336,20
RUN4,470,22.9774587,337,22
RUN4,480,23.4663408,338,23
RUN4,490,23.9552229,339,26
RUN4,500,24.444105,340,25
RUN4,510,24.932987100000002,341,25
RUN4,520,25.4218692,342,22
RUN4,530,25.9107513,343,22
RUN4,540,26.3996334,344,20
RUN4,550,26.8885155,345,28
RUN4,560,27.377397600000002,346,24
RUN4,570,27.8662797,347,31
RUN4,580,28.3551618,348,26
RUN4,590,28.8440439,349,26
RUN4,600,29.332926,350,27
RUN4,610,29.821808100000002,351,27
RUN4,620,30.3106902,352,29
RUN4,630,30.7995723,353,28
RUN4,640,31.2884544,354,27
RUN4,650,31.7773365,355,27
RUN4,660,32.2662186,356,26
RUN4,670,32.7551007,357,31
RUN4,680,33.2439828,358,25
RUN4,690,33.7328649,359,29
RUN4,700,34.221747,360,25
RUN4,710,34.7106291,361,26
RUN4,720,35.1995112,362,19
RUN4,730,35.6883933,363,26
RUN4,740,36.1772754,364,22
RUN4,750,36.666157500000004,365,20
RUN4,760,37.1550396,366,27
RUN4,770,37.6439217,367,25
RUN4,780,38.1328038,368,25
RUN4,790,38.6216859,369,25
RUN4,800,39.110568,370,23
RUN4,810,39.5994501,371,23
RUN4,820,40.0883322,372,20
RUN4,830,40.5772143,373,20
RUN4,840,41.0660964,374,21
RUN4,850,41.554978500000004,375,17
RUN4,860,42.0438606,376,17
RUN4,870,42.5327427,377,21
RUN4,880,43.0216248,378,21
RUN4,890,43.5105069,379,21
RUN4,900,43.999389,380,25
RUN4,910,44.4882711,381,24
RUN4,920,44.977153200000004,382,20
RUN4,930,45.4660353,383,25
RUN4,940,45.9549174,384,25
RUN4,950,46.443799500000004,385,24
RUN4,960,46.9326816,386,24
RUN4,970,47.4215637,387,23
RUN4,980,47.9104458,388,20
RUN4,990,48.3993279,389,19
RUN4,1000,48.88821,390,21
RUN4,1010,49.3770921,391,19
RUN4,1020,49.865974200000004,392,27
RUN4,1030,50.3548563,393,26
RUN4,1040,50.8437384,394,22
RUN4,1050,51.332620500000004,395,24
RUN4,1060,51.8215026,396,22
RUN4,1070,52.3103847,397,23
RUN4,1080,52.7992668,398,24
RUN4,1090,53.2881489,399,22
RUN5,100,4.888821,400,17
RUN5,110,5.3777031,401,17
RUN5,120,5.8665852,402,16
RUN5,130,6.3554673,403,20
RUN5,140,6.8443494000000005,404,21
RUN5,150,7.3332315,405,17
RUN5,160,7.8221136,406,16
RUN5,170,8.3109957,407,27
RUN5,180,8.7998778,408,25
RUN5,190,9.2887599,409,23
RUN5,200,9.777642,410,21
RUN5,210,10.2665241,411,18
RUN5,220,10.7554062,412,16
RUN5,230,11.244288300000001,413,19
RUN5,240,11.7331704,414,18
RUN5,250,12.2220525,415,21
RUN5,260,12.7109346,416,18
RUN5,270,13.1998167,417,21
RUN5,280,13.688698800000001,418,16
RUN5,290,14.1775809,419,20
RUN5,300,14.666463,420,20
RUN5,310,15.1553451,421,20
RUN5,320,15.6442272,422,26
RUN5,330,16.1331093,423,22
RUN5,340,16.6219914,424,19
RUN5,350,17.1108735,425,15
RUN5,360,17.5997556,426,17
RUN5,370,18.0886377,427,14
RUN5,380,18.5775198,428,19
RUN5,390,19.0664019,429,16
RUN5,400,19.555284,430,19
RUN5,410,20.0441661,431,19
RUN5,420,20.5330482,432,22
RUN5,430,21.0219303,433,17
RUN5,440,21.5108124,434,18
RUN5,450,21.9996945,435,20
RUN5,460,22.488576600000002,436,19
RUN5,470,22.9774587,437,20
RUN5,480,23.4663408,438,20
RUN5,490,23.9552229,439,16
RUN5,500,24.444105,440,21
RUN5,510,24.932987100000002,441,17
RUN5,520,25.4218692,442,17
RUN5,530,25.9107513,443,16
RUN5,540,26.3996334,444,20
RUN5,550,26.8885155,445,19
RUN5,560,27.377397600000002,446,20
RUN5,570,27.8662797,447,22
RUN5,580,28.3551618,448,24
RUN5,590,28.8440439,449,20
RUN5,600,29.332926,450,18
RUN5,610,29.821808100000002,451,19
RUN5,620,30.3106902,452,18
RUN5,630,30.7995723,453,20
RUN5,640,31.2884544,454,24
RUN5,650,31.7773365,455,22
RUN5,660,32.2662186,456,21
RUN5,670,32.7551007,457,22
RUN5,680,33.2439828,458,25
RUN5,690,33.7328649,459,27
RUN5,700,34.221747,460,18
RUN5,710,34.7106291,461,26
RUN5,720,35.1995112,462,25
RUN5,730,35.6883933,463,23
RUN5,740,36.1772754,464,20
RUN5,750,36.666157500000004,465,24
RUN5,760,37.1550396,466,23
RUN5,770,37.6439217,467,24
RUN5,780,38.1328038,468,21
RUN5,790,38.6216859,469,20
RUN5,800,39.110568,470,17
RUN5,810,39.5994501,471,23
RUN5,820,40.0883322,472,19
RUN5,830,40.5772143,473,21
RUN5,840,41.0660964,474,22
RUN5,850,41.554978500000004,475,24
RUN5,860,42.0438606,476,26
RUN5,870,42.5327427,477,23
RUN5,880,43.0216248,478,25
RUN5,890,43.5105069,479,18
RUN5,900,43.999389,480,22
RUN5,910,44.4882711,481,26
RUN5,920,44.977153200000004,482,21
RUN5,930,45.4660353,483,22
RUN5,940,45.9549174,484,21
RUN5,950,46.443799500000004,485,22
RUN5,960,46.9326816,486,25
RUN5,970,47.4215637,487,25
RUN5,980,47.9104458,488,24
RUN5,990,48.3993279,489,23
RUN5,1000,48.88821,490,23
RUN5,1010,49.3770921,491,22
RUN5,1020,49.865974200000004,492,21
RUN5,1030,50.3548563,493,23
RUN5,1040,50.8437384,494,28
RUN5,1050,51.332620500000004,495,25
RUN5,1060,51.8215026,496,27
RUN5,1070,52.3103847,497,22
RUN5,1080,52.7992668,498,20
RUN5,1090,53.2881489,499,20
