run_id,frame,time_ps,combined_frame_index,n_contact_pairs
RUN2,1380,67.4657298,263,20
RUN2,1390,67.9546119,264,21
RUN2,1400,68.443494,265,21
RUN2,1410,68.9323761,266,19
RUN2,1420,69.4212582,267,18
RUN2,1430,69.91014030000001,268,19
RUN2,1440,70.3990224,269,20
RUN3,100,4.888821,270,21
RUN3,110,5.3777031,271,20
RUN3,120,5.8665852,272,22
RUN3,130,6.3554673,273,19
RUN3,140,6.8443494000000005,274,19
RUN3,150,7.3332315,275,21
RUN3,160,7.8221136,276,21
RUN3,170,8.3109957,277,19
RUN3,180,8.7998778,278,19
RUN3,190,9.2887599,279,19
RUN3,200,9.777642,280,20
RUN3,210,10.2665241,281,20
RUN3,220,10.7554062,282,21
RUN3,230,11.244288300000001,283,19
RUN3,240,11.7331704,284,21
RUN3,250,12.2220525,285,17
RUN3,260,12.7109346,286,17
RUN3,270,13.1998167,287,24
RUN3,280,13.688698800000001,288,22
RUN3,290,14.1775809,289,22
RUN3,300,14.666463,290,19
RUN3,310,15.1553451,291,23
RUN3,320,15.6442272,292,24
RUN3,330,16.1331093,293,23
RUN3,340,16.6219914,294,20
RUN3,350,17.1108735,295,20
RUN3,360,17.5997556,296,24
RUN3,370,18.0886377,297,24
RUN3,380,18.5775198,298,20
RUN3,390,19.0664019,299,21
RUN3,400,19.555284,300,20
RUN3,410,20.0441661,301,19
RUN3,420,20.5330482,302,18
RUN3,430,21.0219303,303,17
RUN3,440,21.5108124,304,20
RUN3,450,21.9996945,305,20
RUN3,460,22.488576600000002,306,18
RUN3,470,22.9774587,307,18
RUN3,480,23.4663408,308,24
RUN3,490,23.9552229,309,24
RUN3,500,24.444105,310,22
RUN3,510,24.932987100000002,311,25
RUN3,520,25.4218692,312,23
RUN3,530,25.9107513,313,20
RUN3,540,26.3996334,314,21
RUN3,550,26.8885155,315,22
RUN3,560,27.377397600000002,316,21
RUN3,570,27.8662797,317,21
RUN3,580,28.3551618,318,23
RUN3,590,28.8440439,319,24
RUN3,600,29.332926,320,23
RUN3,610,29.821808100000002,321,25
RUN3,620,30.3106902,322,24
RUN3,630,30.7995723,323,20
RUN3,640,31.2884544,324,23
RUN3,650,31.7773365,325,24
RUN3,660,32.2662186,326,22
RUN3,670,32.7551007,327,23
RUN3,680,33.2439828,328,23
RUN3,690,33.7328649,329,21
RUN3,700,34.221747,330,20
RUN3,710,34.7106291,331,21
RUN3,720,35.1995112,332,21
RUN3,730,35.6883933,333,19
RUN3,740,36.1772754,334,22
RUN3,750,36.666157500000004,335,20
RUN3,760,37.1550396,336,23
RUN3,770,37.6439217,337,25
RUN3,780,38.1328038,338,25
RUN3,790,38.6216859,339,25
RUN3,800,39.110568,340,30
RUN3,810,39.5994501,341,26
RUN3,820,40.0883322,342,25
RUN3,830,40.5772143,343,25
RUN3,840,41.0660964,344,23
RUN3,850,41.554978500000004,345,26
RUN3,860,42.0438606,346,28
RUN3,870,42.5327427,347,26
RUN3,880,43.0216248,348,25
RUN3,890,43.5105069,349,25
RUN3,900,43.999389,350,26
RUN3,910,44.4882711,351,27
RUN3,920,44.977153200000004,352,27
RUN3,930,45.4660353,353,24
RUN3,940,45.9549174,354,25
RUN3,950,46.443799500000004,355,25
RUN3,960,46.9326816,356,24
RUN3,970,47.4215637,357,25
RUN3,980,47.9104458,358,25
RUN3,990,48.3993279,359,25
RUN3,1000,48.88821,360,25
RUN3,1010,49.3770921,361,21
RUN3,1020,49.865974200000004,362,23
RUN3,1030,50.3548563,363,26
RUN3,1040,50.8437384,364,24
RUN3,1050,51.332620500000004,365,22
RUN3,1060,51.8215026,366,23
RUN3,1070,52.3103847,367,23
RUN3,1080,52.7992668,368,23
RUN3,1090,53.2881489,369,22
RUN3,1100,53.777031,370,22
RUN3,1110,54.2659131,371,24
RUN3,1120,54.754795200000004,372,21
RUN3,1130,55.2436773,373,23
RUN3,1140,55.7325594,374,19
RUN3,1150,56.221441500000005,375,21
RUN3,1160,56.7103236,376,21
RUN3,1170,57.1992057,377,24
RUN3,1180,57.6880878,378,19
RUN3,1190,58.1769699,379,19
RUN3,1200,58.665852,380,22
RUN3,1210,59.1547341,381,24
RUN3,1220,59.643616200000004,382,21
RUN3,1230,60.1324983,383,23
RUN3,1240,60.6213804,384,28
RUN3,1250,61.110262500000005,385,22
RUN3,1260,61.5991446,386,27
RUN3,1270,62.0880267,387,27
RUN3,1280,62.5769088,388,26
RUN3,1290,63.0657909,389,25
RUN3,1300,63.554673,390,24
RUN3,1310,64.0435551,391,25
RUN3,1320,64.5324372,392,25
RUN3,1330,65.0213193,393,28
RUN3,1340,65.5102014,394,25
RUN3,1350,65.9990835,395,25
RUN3,1360,66.4879656,396,29
RUN3,1370,66.97684770000001,397,26
RUN3,1380,67.4657298,398,25
RUN3,1390,67.9546119,399,25
RUN3,1400,68.443494,400,21
RUN3,1410,68.9323761,401,25
RUN3,1420,69.4212582,402,22
RUN3,1430,69.91014030000001,403,26
RUN3,1440,70.3990224,404,22
RUN3,1450,70.8879045,405,20
RUN4,100,4.888821,406,19
RUN4,110,5.3777031,407,21
RUN4,120,5.8665852,408,20
RUN4,130,6.3554673,409,23
RUN4,140,6.8443494000000005,410,25
RUN4,150,7.3332315,411,20
RUN4,160,7.8221136,412,25
RUN4,170,8.3109957,413,21
RUN4,180,8.7998778,414,21
RUN4,190,9.2887599,415,19
RUN4,200,9.777642,416,22
RUN4,210,10.2665241,417,24
RUN4,220,10.7554062,418,24
RUN4,230,11.244288300000001,419,19
RUN4,240,11.7331704,420,22
RUN4,250,12.2220525,421,19
RUN4,260,12.7109346,422,21
RUN4,270,13.1998167,423,20
RUN4,280,13.688698800000001,424,25
RUN4,290,14.1775809,425,24
RUN4,300,14.666463,426,24
RUN4,310,15.1553451,427,30
RUN4,320,15.6442272,428,21
RUN4,330,16.1331093,429,24
RUN4,340,16.6219914,430,19
RUN4,350,17.1108735,431,18
RUN4,360,17.5997556,432,19
RUN4,370,18.0886377,433,14
RUN4,380,18.5775198,434,19
RUN4,390,19.0664019,435,25
RUN4,400,19.555284,436,24
RUN4,410,20.0441661,437,25
RUN4,420,20.5330482,438,23
RUN4,430,21.0219303,439,23
RUN4,440,21.5108124,440,29
RUN4,450,21.9996945,441,26
RUN4,460,22.488576600000002,442,22
RUN4,470,22.9774587,443,23
RUN4,480,23.4663408,444,24
RUN4,490,23.9552229,445,25
RUN4,500,24.444105,446,25
RUN4,510,24.932987100000002,447,25
RUN4,520,25.4218692,448,26
RUN4,530,25.9107513,449,26
RUN4,540,26.3996334,450,22
RUN4,550,26.8885155,451,27
RUN4,560,27.377397600000002,452,25
RUN4,570,27.8662797,453,27
RUN4,580,28.3551618,454,27
RUN4,590,28.8440439,455,21
RUN4,600,29.332926,456,26
RUN4,610,29.821808100000002,457,28
RUN4,620,30.3106902,458,31
RUN4,630,30.7995723,459,26
RUN4,640,31.2884544,460,26
RUN4,650,31.7773365,461,24
RUN4,660,32.2662186,462,26
RUN4,670,32.7551007,463,21
RUN4,680,33.2439828,464,22
RUN4,690,33.7328649,465,29
RUN4,700,34.221747,466,26
RUN4,710,34.7106291,467,26
RUN4,720,35.1995112,468,22
RUN4,730,35.6883933,469,24
RUN4,740,36.1772754,470,26
RUN4,750,36.666157500000004,471,26
RUN4,760,37.1550396,472,24
RUN4,770,37.6439217,473,24
RUN4,780,38.1328038,474,22
RUN4,790,38.6216859,475,25
RUN4,800,39.110568,476,23
RUN4,810,39.5994501,477,20
RUN4,820,40.0883322,478,25
RUN4,830,40.5772143,479,22
RUN4,840,41.0660964,480,29
RUN4,850,41.554978500000004,481,29
RUN4,860,42.0438606,482,25
RUN4,870,42.5327427,483,24
RUN4,880,43.0216248,484,26
RUN4,890,43.5105069,485,19
RUN4,900,43.999389,486,22
RUN4,910,44.4882711,487,28
RUN4,920,44.977153200000004,488,29
RUN4,930,45.4660353,489,30
RUN4,940,45.9549174,490,30
RUN4,950,46.443799500000004,491,25
RUN4,960,46.9326816,492,29
RUN4,970,47.4215637,493,25
RUN4,980,47.9104458,494,27
RUN4,990,48.3993279,495,19
RUN4,1000,48.88821,496,27
RUN4,1010,49.3770921,497,28
RUN4,1020,49.865974200000004,498,32
RUN4,1030,50.3548563,499,28
RUN4,1040,50.8437384,500,32
RUN4,1050,51.332620500000004,501,25
RUN4,1060,51.8215026,502,29
RUN4,1070,52.3103847,503,30
RUN4,1080,52.7992668,504,31
RUN4,1090,53.2881489,505,32
RUN4,1100,53.777031,506,34
RUN4,1110,54.2659131,507,24
RUN4,1120,54.754795200000004,508,24
RUN4,1130,55.2436773,509,32
RUN4,1140,55.7325594,510,30
RUN4,1150,56.221441500000005,511,33
RUN4,1160,56.7103236,512,30
RUN4,1170,57.1992057,513,35
RUN4,1180,57.6880878,514,34
RUN4,1190,58.1769699,515,34
RUN4,1200,58.665852,516,35
RUN4,1210,59.1547341,517,32
RUN4,1220,59.643616200000004,518,33
RUN4,1230,60.1324983,519,30
RUN4,1240,60.6213804,520,39
RUN4,1250,61.110262500000005,521,30
RUN4,1260,61.5991446,522,32
RUN4,1270,62.0880267,523,32
RUN4,1280,62.5769088,524,32
RUN4,1290,63.0657909,525,31
RUN4,1300,63.554673,526,29
RUN4,1310,64.0435551,527,35
RUN4,1320,64.5324372,528,23
RUN4,1330,65.0213193,529,29
RUN4,1340,65.5102014,530,29
RUN4,1350,65.9990835,531,35
RUN4,1360,66.4879656,532,32
RUN4,1370,66.97684770000001,533,33
RUN4,1380,67.4657298,534,33
RUN4,1390,67.9546119,535,33
RUN4,1400,68.443494,536,32
RUN4,1410,68.9323761,537,33
RUN4,1420,69.4212582,538,30
RUN4,1430,69.91014030000001,539,35
RUN4,1440,70.3990224,540,30
RUN4,1450,70.8879045,541,29
RUN4,1460,71.3767866,542,28
RUN4,1470,71.8656687,543,26
RUN5,100,4.888821,544,22
RUN5,110,5.3777031,545,20
RUN5,120,5.8665852,546,21
RUN5,130,6.3554673,547,21
RUN5,140,6.8443494000000005,548,20
RUN5,150,7.3332315,549,15
RUN5,160,7.8221136,550,20
RUN5,170,8.3109957,551,21
RUN5,180,8.7998778,552,16
RUN5,190,9.2887599,553,18
RUN5,200,9.777642,554,14
RUN5,210,10.2665241,555,20
RUN5,220,10.7554062,556,22
RUN5,230,11.244288300000001,557,25
RUN5,240,11.7331704,558,22
RUN5,250,12.2220525,559,21
RUN5,260,12.7109346,560,19
RUN5,270,13.1998167,561,19
RUN5,280,13.688698800000001,562,20
RUN5,290,14.1775809,563,20
RUN5,300,14.666463,564,21
RUN5,310,15.1553451,565,17
RUN5,320,15.6442272,566,20
RUN5,330,16.1331093,567,23
RUN5,340,16.6219914,568,20
RUN5,350,17.1108735,569,23
RUN5,360,17.5997556,570,21
RUN5,370,18.0886377,571,20
RUN5,380,18.5775198,572,20
RUN5,390,19.0664019,573,23
RUN5,400,19.555284,574,23
RUN5,410,20.0441661,575,22
RUN5,420,20.5330482,576,21
RUN5,430,21.0219303,577,21
RUN5,440,21.5108124,578,21
RUN5,450,21.9996945,579,18
RUN5,460,22.488576600000002,580,18
RUN5,470,22.9774587,581,23
RUN5,480,23.4663408,582,20
RUN5,490,23.9552229,583,26
RUN5,500,24.444105,584,19
RUN5,510,24.932987100000002,585,23
RUN5,520,25.4218692,586,22
RUN5,530,25.9107513,587,21
RUN5,540,26.3996334,588,19
RUN5,550,26.8885155,589,20
RUN5,560,27.377397600000002,590,24
RUN5,570,27.8662797,591,23
RUN5,580,28.3551618,592,21
RUN5,590,28.8440439,593,19
RUN5,600,29.332926,594,17
RUN5,610,29.821808100000002,595,20
RUN5,620,30.3106902,596,21
RUN5,630,30.7995723,597,22
RUN5,640,31.2884544,598,22
RUN5,650,31.7773365,599,19
RUN5,660,32.2662186,600,16
RUN5,670,32.7551007,601,21
RUN5,680,33.2439828,602,19
RUN5,690,33.7328649,603,21
RUN5,700,34.221747,604,23
RUN5,710,34.7106291,605,19
RUN5,720,35.1995112,606,19
RUN5,730,35.6883933,607,21
RUN5,740,36.1772754,608,24
RUN5,750,36.666157500000004,609,24
RUN5,760,37.1550396,610,19
RUN5,770,37.6439217,611,20
RUN5,780,38.1328038,612,22
RUN5,790,38.6216859,613,21
RUN5,800,39.110568,614,20
RUN5,810,39.5994501,615,27
RUN5,820,40.0883322,616,23
RUN5,830,40.5772143,617,25
RUN5,840,41.0660964,618,26
RUN5,850,41.554978500000004,619,25
RUN5,860,42.0438606,620,27
RUN5,870,42.5327427,621,26
RUN5,880,43.0216248,622,29
RUN5,890,43.5105069,623,26
RUN5,900,43.999389,624,26
RUN5,910,44.4882711,625,23
RUN5,920,44.977153200000004,626,24
RUN5,930,45.4660353,627,23
RUN5,940,45.9549174,628,25
RUN5,950,46.443799500000004,629,30
RUN5,960,46.9326816,630,24
RUN5,970,47.4215637,631,25
RUN5,980,47.9104458,632,26
RUN5,990,48.3993279,633,22
RUN5,1000,48.88821,634,26
RUN5,1010,49.3770921,635,26
RUN5,1020,49.865974200000004,636,26
RUN5,1030,50.3548563,637,27
RUN5,1040,50.8437384,638,26
RUN5,1050,51.332620500000004,639,22
RUN5,1060,51.8215026,640,25
RUN5,1070,52.3103847,641,21
RUN5,1080,52.7992668,642,21
RUN5,1090,53.2881489,643,20
RUN5,1100,53.777031,644,26
RUN5,1110,54.2659131,645,23
RUN5,1120,54.754795200000004,646,23
RUN5,1130,55.2436773,647,25
RUN5,1140,55.7325594,648,24
RUN5,1150,56.221441500000005,649,22
RUN5,1160,56.7103236,650,24
RUN5,1170,57.1992057,651,27
RUN5,1180,57.6880878,652,27
RUN5,1190,58.1769699,653,30
RUN5,1200,58.665852,654,32
RUN5,1210,59.1547341,655,26
RUN5,1220,59.643616200000004,656,29
RUN5,1230,60.1324983,657,30
RUN5,1240,60.6213804,658,30
RUN5,1250,61.110262500000005,659,24
RUN5,1260,61.5991446,660,25
RUN5,1270,62.0880267,661,22
RUN5,1280,62.5769088,662,23
RUN5,1290,63.0657909,663,22
RUN5,1300,63.554673,664,23
RUN5,1310,64.0435551,665,22
RUN5,1320,64.5324372,666,22
RUN5,1330,65.0213193,667,23
RUN5,1340,65.5102014,668,20
RUN5,1350,65.9990835,669,20
RUN5,1360,66.4879656,670,25
RUN5,1370,66.97684770000001,671,27
RUN5,1380,67.4657298,672,29
RUN5,1390,67.9546119,673,26
RUN5,1400,68.443494,674,24
RUN5,1410,68.9323761,675,31
RUN5,1420,69.4212582,676,35
RUN5,1430,69.91014030000001,677,31
RUN5,1440,70.3990224,678,28
RUN5,1450,70.8879045,679,25
