run_id,frame,time_ps,combined_frame_index,n_salt_bridge_atom_pairs,n_salt_bridge_residue_pairs
RUN2,360,17.5997556,126,4,4
RUN2,370,18.0886377,127,5,5
RUN2,380,18.5775198,128,3,3
RUN2,390,19.0664019,129,4,3
RUN2,400,19.555284,130,2,2
RUN2,410,20.0441661,131,4,4
RUN2,420,20.5330482,132,6,5
RUN2,430,21.0219303,133,6,5
RUN2,440,21.5108124,134,5,5
RUN2,450,21.9996945,135,5,4
RUN2,460,22.488576600000002,136,7,6
RUN2,470,22.9774587,137,7,6
RUN2,480,23.4663408,138,7,6
RUN2,490,23.9552229,139,7,6
RUN2,500,24.444105,140,9,6
RUN2,510,24.932987100000002,141,7,5
RUN2,520,25.4218692,142,7,5
RUN2,530,25.9107513,143,6,5
RUN2,540,26.3996334,144,6,5
RUN2,550,26.8885155,145,6,4
RUN2,560,27.377397600000002,146,6,4
RUN2,570,27.8662797,147,5,4
RUN2,580,28.3551618,148,7,5
RUN2,590,28.8440439,149,7,6
RUN2,600,29.332926,150,7,6
RUN2,610,29.821808100000002,151,7,6
RUN2,620,30.3106902,152,8,5
RUN2,630,30.7995723,153,6,4
RUN2,640,31.2884544,154,6,5
RUN2,650,31.7773365,155,8,6
RUN2,660,32.2662186,156,5,5
RUN2,670,32.7551007,157,5,4
RUN2,680,33.2439828,158,7,5
RUN2,690,33.7328649,159,7,6
RUN2,700,34.221747,160,7,6
RUN2,710,34.7106291,161,7,5
RUN2,720,35.1995112,162,7,6
RUN2,730,35.6883933,163,6,5
RUN2,740,36.1772754,164,6,5
RUN2,750,36.666157500000004,165,7,6
RUN2,760,37.1550396,166,7,6
RUN2,770,37.6439217,167,6,5
RUN2,780,38.1328038,168,6,5
RUN2,790,38.6216859,169,5,4
RUN2,800,39.110568,170,5,5
RUN2,810,39.5994501,171,7,5
RUN2,820,40.0883322,172,7,6
RUN2,830,40.5772143,173,6,4
RUN2,840,41.0660964,174,4,4
RUN2,850,41.554978500000004,175,6,5
RUN2,860,42.0438606,176,7,5
RUN2,870,42.5327427,177,7,6
RUN2,880,43.0216248,178,5,4
RUN2,890,43.5105069,179,7,5
RUN2,900,43.999389,180,7,5
RUN2,910,44.4882711,181,6,5
RUN2,920,44.977153200000004,182,6,5
RUN2,930,45.4660353,183,7,5
RUN2,940,45.9549174,184,7,6
RUN2,950,46.443799500000004,185,6,6
RUN2,960,46.9326816,186,7,6
RUN2,970,47.4215637,187,5,4
RUN2,980,47.9104458,188,4,3
RUN2,990,48.3993279,189,3,3
RUN2,1000,48.88821,190,6,5
RUN2,1010,49.3770921,191,5,5
RUN2,1020,49.865974200000004,192,6,5
RUN2,1030,50.3548563,193,7,6
RUN2,1040,50.8437384,194,4,3
RUN2,1050,51.332620500000004,195,7,6
RUN2,1060,51.8215026,196,5,5
RUN2,1070,52.3103847,197,5,5
RUN2,1080,52.7992668,198,6,6
RUN2,1090,53.2881489,199,7,6
RUN3,100,4.888821,200,2,2
RUN3,110,5.3777031,201,2,2
RUN3,120,5.8665852,202,4,4
RUN3,130,6.3554673,203,4,3
RUN3,140,6.8443494000000005,204,2,2
RUN3,150,7.3332315,205,2,2
RUN3,160,7.8221136,206,2,2
RUN3,170,8.3109957,207,4,3
RUN3,180,8.7998778,208,4,3
RUN3,190,9.2887599,209,4,3
RUN3,200,9.777642,210,4,3
RUN3,210,10.2665241,211,4,3
RUN3,220,10.7554062,212,5,4
RUN3,230,11.244288300000001,213,4,3
RUN3,240,11.7331704,214,2,1
RUN3,250,12.2220525,215,3,2
RUN3,260,12.7109346,216,3,3
RUN3,270,13.1998167,217,3,3
RUN3,280,13.688698800000001,218,4,2
RUN3,290,14.1775809,219,5,4
RUN3,300,14.666463,220,4,3
RUN3,310,15.1553451,221,4,4
RUN3,320,15.6442272,222,3,3
RUN3,330,16.1331093,223,4,4
RUN3,340,16.6219914,224,5,5
RUN3,350,17.1108735,225,5,4
RUN3,360,17.5997556,226,3,3
RUN3,370,18.0886377,227,3,3
RUN3,380,18.5775198,228,6,4
RUN3,390,19.0664019,229,4,3
RUN3,400,19.555284,230,4,3
RUN3,410,20.0441661,231,4,3
RUN3,420,20.5330482,232,3,3
RUN3,430,21.0219303,233,3,3
RUN3,440,21.5108124,234,4,4
RUN3,450,21.9996945,235,3,2
RUN3,460,22.488576600000002,236,6,5
RUN3,470,22.9774587,237,4,3
RUN3,480,23.4663408,238,2,2
RUN3,490,23.9552229,239,3,3
RUN3,500,24.444105,240,5,4
RUN3,510,24.932987100000002,241,5,5
RUN3,520,25.4218692,242,7,5
RUN3,530,25.9107513,243,5,3
RUN3,540,26.3996334,244,2,2
RUN3,550,26.8885155,245,5,5
RUN3,560,27.377397600000002,246,5,3
RUN3,570,27.8662797,247,5,3
RUN3,580,28.3551618,248,4,4
RUN3,590,28.8440439,249,3,2
RUN3,600,29.332926,250,3,3
RUN3,610,29.821808100000002,251,4,3
RUN3,620,30.3106902,252,2,2
RUN3,630,30.7995723,253,3,3
RUN3,640,31.2884544,254,4,3
RUN3,650,31.7773365,255,3,3
RUN3,660,32.2662186,256,4,3
RUN3,670,32.7551007,257,7,5
RUN3,680,33.2439828,258,6,4
RUN3,690,33.7328649,259,6,4
RUN3,700,34.221747,260,5,3
RUN3,710,34.7106291,261,5,3
RUN3,720,35.1995112,262,5,4
RUN3,730,35.6883933,263,5,4
RUN3,740,36.1772754,264,8,5
RUN3,750,36.666157500000004,265,2,2
RUN3,760,37.1550396,266,3,3
RUN3,770,37.6439217,267,4,4
RUN3,780,38.1328038,268,2,2
RUN3,790,38.6216859,269,2,2
RUN3,800,39.110568,270,3,3
RUN3,810,39.5994501,271,4,4
RUN3,820,40.0883322,272,4,3
RUN3,830,40.5772143,273,4,3
RUN3,840,41.0660964,274,3,3
RUN3,850,41.554978500000004,275,5,4
RUN3,860,42.0438606,276,7,5
RUN3,870,42.5327427,277,5,4
RUN3,880,43.0216248,278,4,3
RUN3,890,43.5105069,279,6,5
RUN3,900,43.999389,280,6,4
RUN3,910,44.4882711,281,4,3
RUN3,920,44.977153200000004,282,5,4
RUN3,930,45.4660353,283,5,4
RUN3,940,45.9549174,284,6,5
RUN3,950,46.443799500000004,285,6,4
RUN3,960,46.9326816,286,4,3
RUN3,970,47.4215637,287,2,2
RUN3,980,47.9104458,288,3,3
RUN3,990,48.3993279,289,4,4
RUN3,1000,48.88821,290,3,3
RUN3,1010,49.3770921,291,4,3
RUN3,1020,49.865974200000004,292,5,4
RUN3,1030,50.3548563,293,4,3
RUN3,1040,50.8437384,294,4,3
RUN3,1050,51.332620500000004,295,3,3
RUN3,1060,51.8215026,296,4,3
RUN3,1070,52.3103847,297,5,4
RUN3,1080,52.7992668,298,4,3
RUN3,1090,53.2881489,299,3,3
RUN4,100,4.888821,300,3,3
RUN4,110,5.3777031,301,3,2
RUN4,120,5.8665852,302,4,3
RUN4,130,6.3554673,303,2,2
RUN4,140,6.8443494000000005,304,3,3
RUN4,150,7.3332315,305,4,3
RUN4,160,7.8221136,306,2,2
RUN4,170,8.3109957,307,2,2
RUN4,180,8.7998778,308,2,2
RUN4,190,9.2887599,309,3,3
RUN4,200,9.777642,310,4,3
RUN4,210,10.2665241,311,4,3
RUN4,220,10.7554062,312,1,1
RUN4,230,11.244288300000001,313,2,2
RUN4,240,11.7331704,314,1,1
RUN4,250,12.2220525,315,1,1
RUN4,260,12.7109346,316,2,2
RUN4,270,13.1998167,317,2,2
RUN4,280,13.688698800000001,318,2,2
RUN4,290,14.1775809,319,1,1
RUN4,300,14.666463,320,5,4
RUN4,310,15.1553451,321,5,4
RUN4,320,15.6442272,322,4,3
RUN4,330,16.1331093,323,3,3
RUN4,340,16.6219914,324,3,3
RUN4,350,17.1108735,325,2,2
RUN4,360,17.5997556,326,1,1
RUN4,370,18.0886377,327,2,2
RUN4,380,18.5775198,328,1,1
RUN4,390,19.0664019,329,3,3
RUN4,400,19.555284,330,2,2
RUN4,410,20.0441661,331,4,3
RUN4,420,20.5330482,332,2,2
RUN4,430,21.0219303,333,2,2
RUN4,440,21.5108124,334,2,2
RUN4,450,21.9996945,335,2,2
RUN4,460,22.488576600000002,336,3,3
RUN4,470,22.9774587,337,1,1
RUN4,480,23.4663408,338,2,2
RUN4,490,23.9552229,339,1,1
RUN4,500,24.444105,340,1,1
RUN4,510,24.932987100000002,341,1,1
RUN4,520,25.4218692,342,3,3
RUN4,530,25.9107513,343,2,2
RUN4,540,26.3996334,344,5,4
RUN4,550,26.8885155,345,2,2
RUN4,560,27.377397600000002,346,4,4
RUN4,570,27.8662797,347,5,4
RUN4,580,28.3551618,348,3,2
RUN4,590,28.8440439,349,2,2
RUN4,600,29.332926,350,2,2
RUN4,610,29.821808100000002,351,1,1
RUN4,620,30.3106902,352,2,2
RUN4,630,30.7995723,353,3,3
RUN4,640,31.2884544,354,3,3
RUN4,650,31.7773365,355,3,2
RUN4,660,32.2662186,356,2,2
RUN4,670,32.7551007,357,3,2
RUN4,680,33.2439828,358,1,1
RUN4,690,33.7328649,359,2,2
RUN4,700,34.221747,360,0,0
RUN4,710,34.7106291,361,2,2
RUN4,720,35.1995112,362,3,3
RUN4,730,35.6883933,363,2,2
RUN4,740,36.1772754,364,3,2
RUN4,750,36.666157500000004,365,1,1
RUN4,760,37.1550396,366,3,3
RUN4,770,37.6439217,367,1,1
RUN4,780,38.1328038,368,2,2
RUN4,790,38.6216859,369,2,2
RUN4,800,39.110568,370,2,2
RUN4,810,39.5994501,371,2,2
RUN4,820,40.0883322,372,3,3
RUN4,830,40.5772143,373,2,2
RUN4,840,41.0660964,374,1,1
RUN4,850,41.554978500000004,375,0,0
RUN4,860,42.0438606,376,3,2
RUN4,870,42.5327427,377,2,2
RUN4,880,43.0216248,378,2,2
RUN4,890,43.5105069,379,0,0
RUN4,900,43.999389,380,3,3
RUN4,910,44.4882711,381,1,1
RUN4,920,44.977153200000004,382,2,1
RUN4,930,45.4660353,383,1,1
RUN4,940,45.9549174,384,3,2
RUN4,950,46.443799500000004,385,2,2
RUN4,960,46.9326816,386,3,2
RUN4,970,47.4215637,387,4,3
RUN4,980,47.9104458,388,4,3
RUN4,990,48.3993279,389,5,4
RUN4,1000,48.88821,390,4,3
RUN4,1010,49.3770921,391,3,2
RUN4,1020,49.865974200000004,392,3,2
RUN4,1030,50.3548563,393,4,4
RUN4,1040,50.8437384,394,5,4
RUN4,1050,51.332620500000004,395,4,3
RUN4,1060,51.8215026,396,4,3
RUN4,1070,52.3103847,397,4,3
RUN4,1080,52.7992668,398,2,2
RUN4,1090,53.2881489,399,1,1
RUN5,100,4.888821,400,5,5
RUN5,110,5.3777031,401,5,4
RUN5,120,5.8665852,402,6,5
RUN5,130,6.3554673,403,6,6
RUN5,140,6.8443494000000005,404,5,5
RUN5,150,7.3332315,405,6,6
RUN5,160,7.8221136,406,9,7
RUN5,170,8.3109957,407,4,4
RUN5,180,8.7998778,408,5,5
RUN5,190,9.2887599,409,4,4
RUN5,200,9.777642,410,5,4
RUN5,210,10.2665241,411,5,5
RUN5,220,10.7554062,412,5,3
RUN5,230,11.244288300000001,413,4,4
RUN5,240,11.7331704,414,6,5
RUN5,250,12.2220525,415,6,6
RUN5,260,12.7109346,416,5,4
RUN5,270,13.1998167,417,7,6
RUN5,280,13.688698800000001,418,2,2
RUN5,290,14.1775809,419,5,4
RUN5,300,14.666463,420,5,4
RUN5,310,15.1553451,421,7,5
RUN5,320,15.6442272,422,5,4
RUN5,330,16.1331093,423,5,5
RUN5,340,16.6219914,424,7,5
RUN5,350,17.1108735,425,8,6
RUN5,360,17.5997556,426,5,5
RUN5,370,18.0886377,427,7,6
RUN5,380,18.5775198,428,3,3
RUN5,390,19.0664019,429,3,3
RUN5,400,19.555284,430,5,5
RUN5,410,20.0441661,431,4,4
RUN5,420,20.5330482,432,5,4
RUN5,430,21.0219303,433,3,3
RUN5,440,21.5108124,434,6,5
RUN5,450,21.9996945,435,3,3
RUN5,460,22.488576600000002,436,4,4
RUN5,470,22.9774587,437,6,5
RUN5,480,23.4663408,438,6,5
RUN5,490,23.9552229,439,6,5
RUN5,500,24.444105,440,6,5
RUN5,510,24.932987100000002,441,7,6
RUN5,520,25.4218692,442,7,6
RUN5,530,25.9107513,443,7,6
RUN5,540,26.3996334,444,7,6
RUN5,550,26.8885155,445,7,6
RUN5,560,27.377397600000002,446,9,7
RUN5,570,27.8662797,447,5,4
RUN5,580,28.3551618,448,6,5
RUN5,590,28.8440439,449,7,6
RUN5,600,29.332926,450,5,5
RUN5,610,29.821808100000002,451,6,6
RUN5,620,30.3106902,452,9,8
RUN5,630,30.7995723,453,5,5
RUN5,640,31.2884544,454,6,5
RUN5,650,31.7773365,455,6,5
RUN5,660,32.2662186,456,7,5
RUN5,670,32.7551007,457,6,5
RUN5,680,33.2439828,458,8,6
RUN5,690,33.7328649,459,7,5
RUN5,700,34.221747,460,6,5
RUN5,710,34.7106291,461,5,4
RUN5,720,35.1995112,462,6,5
RUN5,730,35.6883933,463,6,5
RUN5,740,36.1772754,464,6,5
RUN5,750,36.666157500000004,465,5,5
RUN5,760,37.1550396,466,6,5
RUN5,770,37.6439217,467,5,5
RUN5,780,38.1328038,468,6,5
RUN5,790,38.6216859,469,6,5
RUN5,800,39.110568,470,5,5
RUN5,810,39.5994501,471,5,5
RUN5,820,40.0883322,472,5,5
RUN5,830,40.5772143,473,6,5
RUN5,840,41.0660964,474,5,5
RUN5,850,41.554978500000004,475,5,5
RUN5,860,42.0438606,476,4,4
RUN5,870,42.5327427,477,5,4
RUN5,880,43.0216248,478,5,4
RUN5,890,43.5105069,479,5,4
RUN5,900,43.999389,480,5,4
RUN5,910,44.4882711,481,7,5
RUN5,920,44.977153200000004,482,5,4
RUN5,930,45.4660353,483,5,4
RUN5,940,45.9549174,484,5,4
RUN5,950,46.443799500000004,485,5,4
RUN5,960,46.9326816,486,5,4
RUN5,970,47.4215637,487,5,4
RUN5,980,47.9104458,488,6,5
RUN5,990,48.3993279,489,4,4
RUN5,1000,48.88821,490,5,5
RUN5,1010,49.3770921,491,4,4
RUN5,1020,49.865974200000004,492,4,4
RUN5,1030,50.3548563,493,5,5
RUN5,1040,50.8437384,494,5,4
RUN5,1050,51.332620500000004,495,5,4
RUN5,1060,51.8215026,496,5,4
RUN5,1070,52.3103847,497,5,4
RUN5,1080,52.7992668,498,4,3
RUN5,1090,53.2881489,499,5,5
