run_id,frame,time_ps,combined_frame_index,n_contact_pairs
RUN2,1040,50.8437384,194,8
RUN2,1050,51.332620500000004,195,9
RUN2,1060,51.8215026,196,14
RUN2,1070,52.3103847,197,13
RUN2,1080,52.7992668,198,10
RUN2,1090,53.2881489,199,11
RUN3,100,4.888821,200,19
RUN3,110,5.3777031,201,22
RUN3,120,5.8665852,202,25
RUN3,130,6.3554673,203,21
RUN3,140,6.8443494000000005,204,20
RUN3,150,7.3332315,205,21
RUN3,160,7.8221136,206,21
RUN3,170,8.3109957,207,21
RUN3,180,8.7998778,208,27
RUN3,190,9.2887599,209,21
RUN3,200,9.777642,210,21
RUN3,210,10.2665241,211,24
RUN3,220,10.7554062,212,23
RUN3,230,11.244288300000001,213,21
RUN3,240,11.7331704,214,19
RUN3,250,12.2220525,215,19
RUN3,260,12.7109346,216,23
RUN3,270,13.1998167,217,23
RUN3,280,13.688698800000001,218,21
RUN3,290,14.1775809,219,25
RUN3,300,14.666463,220,28
RUN3,310,15.1553451,221,25
RUN3,320,15.6442272,222,24
RUN3,330,16.1331093,223,27
RUN3,340,16.6219914,224,27
RUN3,350,17.1108735,225,27
RUN3,360,17.5997556,226,21
RUN3,370,18.0886377,227,23
RUN3,380,18.5775198,228,19
RUN3,390,19.0664019,229,23
RUN3,400,19.555284,230,24
RUN3,410,20.0441661,231,26
RUN3,420,20.5330482,232,29
RUN3,430,21.0219303,233,26
RUN3,440,21.5108124,234,25
RUN3,450,21.9996945,235,27
RUN3,460,22.488576600000002,236,25
RUN3,470,22.9774587,237,28
RUN3,480,23.4663408,238,25
RUN3,490,23.9552229,239,27
RUN3,500,24.444105,240,24
RUN3,510,24.932987100000002,241,24
RUN3,520,25.4218692,242,24
RUN3,530,25.9107513,243,25
RUN3,540,26.3996334,244,24
RUN3,550,26.8885155,245,23
RUN3,560,27.377397600000002,246,27
RUN3,570,27.8662797,247,21
RUN3,580,28.3551618,248,19
RUN3,590,28.8440439,249,24
RUN3,600,29.332926,250,22
RUN3,610,29.821808100000002,251,21
RUN3,620,30.3106902,252,19
RUN3,630,30.7995723,253,25
RUN3,640,31.2884544,254,25
RUN3,650,31.7773365,255,21
RUN3,660,32.2662186,256,26
RUN3,670,32.7551007,257,24
RUN3,680,33.2439828,258,27
RUN3,690,33.7328649,259,26
RUN3,700,34.221747,260,26
RUN3,710,34.7106291,261,26
RUN3,720,35.1995112,262,26
RUN3,730,35.6883933,263,23
RUN3,740,36.1772754,264,24
RUN3,750,36.666157500000004,265,24
RUN3,760,37.1550396,266,30
RUN3,770,37.6439217,267,25
RUN3,780,38.1328038,268,22
RUN3,790,38.6216859,269,21
RUN3,800,39.110568,270,20
RUN3,810,39.5994501,271,22
RUN3,820,40.0883322,272,20
RUN3,830,40.5772143,273,23
RUN3,840,41.0660964,274,21
RUN3,850,41.554978500000004,275,25
RUN3,860,42.0438606,276,29
RUN3,870,42.5327427,277,26
RUN3,880,43.0216248,278,26
RUN3,890,43.5105069,279,24
RUN3,900,43.999389,280,24
RUN3,910,44.4882711,281,28
RUN3,920,44.977153200000004,282,30
RUN3,930,45.4660353,283,28
RUN3,940,45.9549174,284,23
RUN3,950,46.443799500000004,285,31
RUN3,960,46.9326816,286,28
RUN3,970,47.4215637,287,27
RUN3,980,47.9104458,288,25
RUN3,990,48.3993279,289,26
RUN3,1000,48.88821,290,26
RUN3,1010,49.3770921,291,27
RUN3,1020,49.865974200000004,292,27
RUN3,1030,50.3548563,293,24
RUN3,1040,50.8437384,294,26
RUN3,1050,51.332620500000004,295,28
RUN3,1060,51.8215026,296,23
RUN3,1070,52.3103847,297,24
RUN3,1080,52.7992668,298,25
RUN3,1090,53.2881489,299,29
RUN4,100,4.888821,300,16
RUN4,110,5.3777031,301,15
RUN4,120,5.8665852,302,18
RUN4,130,6.3554673,303,17
RUN4,140,6.8443494000000005,304,17
RUN4,150,7.3332315,305,19
RUN4,160,7.8221136,306,22
RUN4,170,8.3109957,307,24
RUN4,180,8.7998778,308,22
RUN4,190,9.2887599,309,19
RUN4,200,9.777642,310,23
RUN4,210,10.2665241,311,24
RUN4,220,10.7554062,312,25
RUN4,230,11.244288300000001,313,21
RUN4,240,11.7331704,314,23
RUN4,250,12.2220525,315,24
RUN4,260,12.7109346,316,20
RUN4,270,13.1998167,317,23
RUN4,280,13.688698800000001,318,21
RUN4,290,14.1775809,319,20
RUN4,300,14.666463,320,21
RUN4,310,15.1553451,321,17
RUN4,320,15.6442272,322,18
RUN4,330,16.1331093,323,18
RUN4,340,16.6219914,324,23
RUN4,350,17.1108735,325,19
RUN4,360,17.5997556,326,21
RUN4,370,18.0886377,327,22
RUN4,380,18.5775198,328,20
RUN4,390,19.0664019,329,19
RUN4,400,19.555284,330,21
RUN4,410,20.0441661,331,21
RUN4,420,20.5330482,332,21
RUN4,430,21.0219303,333,18
RUN4,440,21.5108124,334,19
RUN4,450,21.9996945,335,17
RUN4,460,22.488576600000002,336,20
RUN4,470,22.9774587,337,20
RUN4,480,23.4663408,338,18
RUN4,490,23.9552229,339,21
RUN4,500,24.444105,340,21
RUN4,510,24.932987100000002,341,15
RUN4,520,25.4218692,342,20
RUN4,530,25.9107513,343,18
RUN4,540,26.3996334,344,20
RUN4,550,26.8885155,345,19
RUN4,560,27.377397600000002,346,18
RUN4,570,27.8662797,347,23
RUN4,580,28.3551618,348,20
RUN4,590,28.8440439,349,20
RUN4,600,29.332926,350,18
RUN4,610,29.821808100000002,351,17
RUN4,620,30.3106902,352,17
RUN4,630,30.7995723,353,19
RUN4,640,31.2884544,354,15
RUN4,650,31.7773365,355,19
RUN4,660,32.2662186,356,19
RUN4,670,32.7551007,357,21
RUN4,680,33.2439828,358,22
RUN4,690,33.7328649,359,20
RUN4,700,34.221747,360,21
RUN4,710,34.7106291,361,19
RUN4,720,35.1995112,362,19
RUN4,730,35.6883933,363,17
RUN4,740,36.1772754,364,19
RUN4,750,36.666157500000004,365,16
RUN4,760,37.1550396,366,16
RUN4,770,37.6439217,367,19
RUN4,780,38.1328038,368,20
RUN4,790,38.6216859,369,17
RUN4,800,39.110568,370,22
RUN4,810,39.5994501,371,22
RUN4,820,40.0883322,372,21
RUN4,830,40.5772143,373,20
RUN4,840,41.0660964,374,19
RUN4,850,41.554978500000004,375,18
RUN4,860,42.0438606,376,17
RUN4,870,42.5327427,377,20
RUN4,880,43.0216248,378,20
RUN4,890,43.5105069,379,22
RUN4,900,43.999389,380,18
RUN4,910,44.4882711,381,19
RUN4,920,44.977153200000004,382,20
RUN4,930,45.4660353,383,16
RUN4,940,45.9549174,384,21
RUN4,950,46.443799500000004,385,22
RUN4,960,46.9326816,386,17
RUN4,970,47.4215637,387,23
RUN4,980,47.9104458,388,20
RUN4,990,48.3993279,389,16
RUN4,1000,48.88821,390,17
RUN4,1010,49.3770921,391,19
RUN4,1020,49.865974200000004,392,21
RUN4,1030,50.3548563,393,21
RUN4,1040,50.8437384,394,18
RUN4,1050,51.332620500000004,395,18
RUN4,1060,51.8215026,396,14
RUN4,1070,52.3103847,397,15
RUN4,1080,52.7992668,398,17
RUN4,1090,53.2881489,399,22
RUN5,100,4.888821,400,4
RUN5,110,5.3777031,401,12
RUN5,120,5.8665852,402,9
RUN5,130,6.3554673,403,5
RUN5,140,6.8443494000000005,404,9
RUN5,150,7.3332315,405,11
RUN5,160,7.8221136,406,11
RUN5,170,8.3109957,407,12
RUN5,180,8.7998778,408,14
RUN5,190,9.2887599,409,12
RUN5,200,9.777642,410,18
RUN5,210,10.2665241,411,11
RUN5,220,10.7554062,412,17
RUN5,230,11.244288300000001,413,18
RUN5,240,11.7331704,414,18
RUN5,250,12.2220525,415,22
RUN5,260,12.7109346,416,19
RUN5,270,13.1998167,417,15
RUN5,280,13.688698800000001,418,20
RUN5,290,14.1775809,419,18
RUN5,300,14.666463,420,18
RUN5,310,15.1553451,421,20
RUN5,320,15.6442272,422,17
RUN5,330,16.1331093,423,18
RUN5,340,16.6219914,424,21
RUN5,350,17.1108735,425,18
RUN5,360,17.5997556,426,18
RUN5,370,18.0886377,427,20
RUN5,380,18.5775198,428,20
RUN5,390,19.0664019,429,17
RUN5,400,19.555284,430,20
RUN5,410,20.0441661,431,16
RUN5,420,20.5330482,432,17
RUN5,430,21.0219303,433,16
RUN5,440,21.5108124,434,20
RUN5,450,21.9996945,435,20
RUN5,460,22.488576600000002,436,17
RUN5,470,22.9774587,437,17
RUN5,480,23.4663408,438,16
RUN5,490,23.9552229,439,16
RUN5,500,24.444105,440,16
RUN5,510,24.932987100000002,441,17
RUN5,520,25.4218692,442,19
RUN5,530,25.9107513,443,20
RUN5,540,26.3996334,444,17
RUN5,550,26.8885155,445,19
RUN5,560,27.377397600000002,446,21
RUN5,570,27.8662797,447,15
RUN5,580,28.3551618,448,12
RUN5,590,28.8440439,449,14
RUN5,600,29.332926,450,21
RUN5,610,29.821808100000002,451,18
RUN5,620,30.3106902,452,19
RUN5,630,30.7995723,453,18
RUN5,640,31.2884544,454,18
RUN5,650,31.7773365,455,13
RUN5,660,32.2662186,456,14
RUN5,670,32.7551007,457,12
RUN5,680,33.2439828,458,21
RUN5,690,33.7328649,459,17
RUN5,700,34.221747,460,13
RUN5,710,34.7106291,461,18
RUN5,720,35.1995112,462,23
RUN5,730,35.6883933,463,17
RUN5,740,36.1772754,464,15
RUN5,750,36.666157500000004,465,17
RUN5,760,37.1550396,466,19
RUN5,770,37.6439217,467,20
RUN5,780,38.1328038,468,22
RUN5,790,38.6216859,469,18
RUN5,800,39.110568,470,21
RUN5,810,39.5994501,471,20
RUN5,820,40.0883322,472,18
RUN5,830,40.5772143,473,20
RUN5,840,41.0660964,474,17
RUN5,850,41.554978500000004,475,14
RUN5,860,42.0438606,476,17
RUN5,870,42.5327427,477,16
RUN5,880,43.0216248,478,19
RUN5,890,43.5105069,479,19
RUN5,900,43.999389,480,18
RUN5,910,44.4882711,481,19
RUN5,920,44.977153200000004,482,20
RUN5,930,45.4660353,483,19
RUN5,940,45.9549174,484,18
RUN5,950,46.443799500000004,485,19
RUN5,960,46.9326816,486,21
RUN5,970,47.4215637,487,17
RUN5,980,47.9104458,488,16
RUN5,990,48.3993279,489,19
RUN5,1000,48.88821,490,15
RUN5,1010,49.3770921,491,16
RUN5,1020,49.865974200000004,492,18
RUN5,1030,50.3548563,493,16
RUN5,1040,50.8437384,494,15
RUN5,1050,51.332620500000004,495,17
RUN5,1060,51.8215026,496,12
RUN5,1070,52.3103847,497,13
RUN5,1080,52.7992668,498,12
RUN5,1090,53.2881489,499,11
