run_id,frame,time_ps,combined_frame_index,n_salt_bridge_atom_pairs,n_salt_bridge_residue_pairs
RUN1,660,32.2662186,56,4,3
RUN1,670,32.7551007,57,2,2
RUN1,680,33.2439828,58,3,3
RUN1,690,33.7328649,59,2,2
RUN1,700,34.221747,60,3,3
RUN1,710,34.7106291,61,4,4
RUN1,720,35.1995112,62,3,3
RUN1,730,35.6883933,63,3,3
RUN1,740,36.1772754,64,4,4
RUN1,750,36.666157500000004,65,5,4
RUN1,760,37.1550396,66,3,3
RUN1,770,37.6439217,67,3,3
RUN1,780,38.1328038,68,2,2
RUN1,790,38.6216859,69,3,3
RUN1,800,39.110568,70,2,2
RUN1,810,39.5994501,71,2,2
RUN1,820,40.0883322,72,2,2
RUN1,830,40.5772143,73,3,3
RUN1,840,41.0660964,74,3,3
RUN1,850,41.554978500000004,75,3,2
RUN1,860,42.0438606,76,3,3
RUN1,870,42.5327427,77,2,2
RUN1,880,43.0216248,78,3,3
RUN1,890,43.5105069,79,3,3
RUN1,900,43.999389,80,5,3
RUN1,910,44.4882711,81,3,3
RUN1,920,44.977153200000004,82,3,3
RUN1,930,45.4660353,83,3,2
RUN1,940,45.9549174,84,2,2
RUN1,950,46.443799500000004,85,2,2
RUN1,960,46.9326816,86,1,1
RUN1,970,47.4215637,87,1,1
RUN1,980,47.9104458,88,2,2
RUN1,990,48.3993279,89,3,2
RUN1,1000,48.88821,90,4,3
RUN1,1010,49.3770921,91,3,2
RUN1,1020,49.865974200000004,92,1,1
RUN1,1030,50.3548563,93,4,3
RUN1,1040,50.8437384,94,2,2
RUN1,1050,51.332620500000004,95,1,1
RUN1,1060,51.8215026,96,3,2
RUN1,1070,52.3103847,97,5,3
RUN1,1080,52.7992668,98,4,3
RUN1,1090,53.2881489,99,4,2
RUN2,100,4.888821,100,2,2
RUN2,110,5.3777031,101,3,3
RUN2,120,5.8665852,102,3,3
RUN2,130,6.3554673,103,4,4
RUN2,140,6.8443494000000005,104,3,3
RUN2,150,7.3332315,105,3,3
RUN2,160,7.8221136,106,4,4
RUN2,170,8.3109957,107,4,4
RUN2,180,8.7998778,108,4,4
RUN2,190,9.2887599,109,4,4
RUN2,200,9.777642,110,4,4
RUN2,210,10.2665241,111,4,4
RUN2,220,10.7554062,112,3,3
RUN2,230,11.244288300000001,113,4,4
RUN2,240,11.7331704,114,4,4
RUN2,250,12.2220525,115,4,4
RUN2,260,12.7109346,116,3,3
RUN2,270,13.1998167,117,2,2
RUN2,280,13.688698800000001,118,2,2
RUN2,290,14.1775809,119,2,2
RUN2,300,14.666463,120,2,2
RUN2,310,15.1553451,121,1,1
RUN2,320,15.6442272,122,3,3
RUN2,330,16.1331093,123,3,3
RUN2,340,16.6219914,124,2,2
RUN2,350,17.1108735,125,3,3
RUN2,360,17.5997556,126,3,3
RUN2,370,18.0886377,127,2,2
RUN2,380,18.5775198,128,2,2
RUN2,390,19.0664019,129,3,3
RUN2,400,19.555284,130,3,3
RUN2,410,20.0441661,131,2,2
RUN2,420,20.5330482,132,2,2
RUN2,430,21.0219303,133,1,1
RUN2,440,21.5108124,134,1,1
RUN2,450,21.9996945,135,2,2
RUN2,460,22.488576600000002,136,3,3
RUN2,470,22.9774587,137,3,3
RUN2,480,23.4663408,138,2,2
RUN2,490,23.9552229,139,3,3
RUN2,500,24.444105,140,2,2
RUN2,510,24.932987100000002,141,3,3
RUN2,520,25.4218692,142,2,2
RUN2,530,25.9107513,143,1,1
RUN2,540,26.3996334,144,3,3
RUN2,550,26.8885155,145,4,4
RUN2,560,27.377397600000002,146,3,3
RUN2,570,27.8662797,147,4,4
RUN2,580,28.3551618,148,4,4
RUN2,590,28.8440439,149,2,2
RUN2,600,29.332926,150,2,2
RUN2,610,29.821808100000002,151,3,3
RUN2,620,30.3106902,152,3,3
RUN2,630,30.7995723,153,3,3
RUN2,640,31.2884544,154,2,2
RUN2,650,31.7773365,155,4,4
RUN2,660,32.2662186,156,2,2
RUN2,670,32.7551007,157,3,3
RUN2,680,33.2439828,158,4,4
RUN2,690,33.7328649,159,4,3
RUN2,700,34.221747,160,4,4
RUN2,710,34.7106291,161,3,3
RUN2,720,35.1995112,162,3,3
RUN2,730,35.6883933,163,4,4
RUN2,740,36.1772754,164,4,4
RUN2,750,36.666157500000004,165,4,4
RUN2,760,37.1550396,166,4,4
RUN2,770,37.6439217,167,4,4
RUN2,780,38.1328038,168,4,4
RUN2,790,38.6216859,169,3,3
RUN2,800,39.110568,170,3,3
RUN2,810,39.5994501,171,4,4
RUN2,820,40.0883322,172,1,1
RUN2,830,40.5772143,173,1,1
RUN2,840,41.0660964,174,3,3
RUN2,850,41.554978500000004,175,3,3
RUN2,860,42.0438606,176,3,3
RUN2,870,42.5327427,177,3,3
RUN2,880,43.0216248,178,3,3
RUN2,890,43.5105069,179,2,2
RUN2,900,43.999389,180,4,3
RUN2,910,44.4882711,181,3,3
RUN2,920,44.977153200000004,182,3,3
RUN2,930,45.4660353,183,3,3
RUN2,940,45.9549174,184,3,3
RUN2,950,46.443799500000004,185,3,3
RUN2,960,46.9326816,186,3,3
RUN2,970,47.4215637,187,3,3
RUN2,980,47.9104458,188,3,3
RUN2,990,48.3993279,189,3,3
RUN2,1000,48.88821,190,3,3
RUN2,1010,49.3770921,191,3,3
RUN2,1020,49.865974200000004,192,6,4
RUN2,1030,50.3548563,193,3,3
RUN2,1040,50.8437384,194,3,3
RUN2,1050,51.332620500000004,195,4,4
RUN2,1060,51.8215026,196,2,2
RUN2,1070,52.3103847,197,1,1
RUN2,1080,52.7992668,198,1,1
RUN2,1090,53.2881489,199,2,2
RUN3,100,4.888821,200,1,1
RUN3,110,5.3777031,201,1,1
RUN3,120,5.8665852,202,1,1
RUN3,130,6.3554673,203,1,1
RUN3,140,6.8443494000000005,204,1,1
RUN3,150,7.3332315,205,1,1
RUN3,160,7.8221136,206,1,1
RUN3,170,8.3109957,207,1,1
RUN3,180,8.7998778,208,1,1
RUN3,190,9.2887599,209,1,1
RUN3,200,9.777642,210,1,1
RUN3,210,10.2665241,211,1,1
RUN3,220,10.7554062,212,1,1
RUN3,230,11.244288300000001,213,1,1
RUN3,240,11.7331704,214,1,1
RUN3,250,12.2220525,215,1,1
RUN3,260,12.7109346,216,2,2
RUN3,270,13.1998167,217,1,1
RUN3,280,13.688698800000001,218,1,1
RUN3,290,14.1775809,219,1,1
RUN3,300,14.666463,220,1,1
RUN3,310,15.1553451,221,1,1
RUN3,320,15.6442272,222,0,0
RUN3,330,16.1331093,223,0,0
RUN3,340,16.6219914,224,1,1
RUN3,350,17.1108735,225,0,0
RUN3,360,17.5997556,226,0,0
RUN3,370,18.0886377,227,0,0
RUN3,380,18.5775198,228,0,0
RUN3,390,19.0664019,229,1,1
RUN3,400,19.555284,230,1,1
RUN3,410,20.0441661,231,1,1
RUN3,420,20.5330482,232,0,0
RUN3,430,21.0219303,233,1,1
RUN3,440,21.5108124,234,0,0
RUN3,450,21.9996945,235,1,1
RUN3,460,22.488576600000002,236,1,1
RUN3,470,22.9774587,237,1,1
RUN3,480,23.4663408,238,1,1
RUN3,490,23.9552229,239,1,1
RUN3,500,24.444105,240,1,1
RUN3,510,24.932987100000002,241,1,1
RUN3,520,25.4218692,242,1,1
RUN3,530,25.9107513,243,1,1
RUN3,540,26.3996334,244,1,1
RUN3,550,26.8885155,245,1,1
RUN3,560,27.377397600000002,246,2,2
RUN3,570,27.8662797,247,2,2
RUN3,580,28.3551618,248,1,1
RUN3,590,28.8440439,249,1,1
RUN3,600,29.332926,250,1,1
RUN3,610,29.821808100000002,251,1,1
RUN3,620,30.3106902,252,1,1
RUN3,630,30.7995723,253,2,2
RUN3,640,31.2884544,254,1,1
RUN3,650,31.7773365,255,1,1
RUN3,660,32.2662186,256,1,1
RUN3,670,32.7551007,257,1,1
RUN3,680,33.2439828,258,1,1
RUN3,690,33.7328649,259,0,0
RUN3,700,34.221747,260,1,1
RUN3,710,34.7106291,261,1,1
RUN3,720,35.1995112,262,1,1
RUN3,730,35.6883933,263,0,0
RUN3,740,36.1772754,264,1,1
RUN3,750,36.666157500000004,265,2,2
RUN3,760,37.1550396,266,1,1
RUN3,770,37.6439217,267,2,2
RUN3,780,38.1328038,268,2,2
RUN3,790,38.6216859,269,1,1
RUN3,800,39.110568,270,1,1
RUN3,810,39.5994501,271,1,1
RUN3,820,40.0883322,272,1,1
RUN3,830,40.5772143,273,1,1
RUN3,840,41.0660964,274,0,0
RUN3,850,41.554978500000004,275,1,1
RUN3,860,42.0438606,276,1,1
RUN3,870,42.5327427,277,1,1
RUN3,880,43.0216248,278,1,1
RUN3,890,43.5105069,279,1,1
RUN3,900,43.999389,280,1,1
RUN3,910,44.4882711,281,1,1
RUN3,920,44.977153200000004,282,1,1
RUN3,930,45.4660353,283,1,1
RUN3,940,45.9549174,284,1,1
RUN3,950,46.443799500000004,285,1,1
RUN3,960,46.9326816,286,1,1
RUN3,970,47.4215637,287,1,1
RUN3,980,47.9104458,288,1,1
RUN3,990,48.3993279,289,1,1
RUN3,1000,48.88821,290,1,1
RUN3,1010,49.3770921,291,1,1
RUN3,1020,49.865974200000004,292,1,1
RUN3,1030,50.3548563,293,1,1
RUN3,1040,50.8437384,294,1,1
RUN3,1050,51.332620500000004,295,1,1
RUN3,1060,51.8215026,296,1,1
RUN3,1070,52.3103847,297,1,1
RUN3,1080,52.7992668,298,1,1
RUN3,1090,53.2881489,299,1,1
RUN4,100,4.888821,300,2,2
RUN4,110,5.3777031,301,3,3
RUN4,120,5.8665852,302,2,2
RUN4,130,6.3554673,303,2,2
RUN4,140,6.8443494000000005,304,0,0
RUN4,150,7.3332315,305,1,1
RUN4,160,7.8221136,306,2,2
RUN4,170,8.3109957,307,2,2
RUN4,180,8.7998778,308,1,1
RUN4,190,9.2887599,309,1,1
RUN4,200,9.777642,310,3,3
RUN4,210,10.2665241,311,4,3
RUN4,220,10.7554062,312,1,1
RUN4,230,11.244288300000001,313,0,0
RUN4,240,11.7331704,314,0,0
RUN4,250,12.2220525,315,0,0
RUN4,260,12.7109346,316,1,1
RUN4,270,13.1998167,317,1,1
RUN4,280,13.688698800000001,318,1,1
RUN4,290,14.1775809,319,2,2
RUN4,300,14.666463,320,0,0
RUN4,310,15.1553451,321,0,0
RUN4,320,15.6442272,322,0,0
RUN4,330,16.1331093,323,1,1
RUN4,340,16.6219914,324,1,1
RUN4,350,17.1108735,325,1,1
RUN4,360,17.5997556,326,1,1
RUN4,370,18.0886377,327,1,1
RUN4,380,18.5775198,328,1,1
RUN4,390,19.0664019,329,0,0
RUN4,400,19.555284,330,0,0
RUN4,410,20.0441661,331,1,1
RUN4,420,20.5330482,332,0,0
RUN4,430,21.0219303,333,1,1
RUN4,440,21.5108124,334,1,1
RUN4,450,21.9996945,335,1,1
RUN4,460,22.488576600000002,336,1,1
RUN4,470,22.9774587,337,1,1
RUN4,480,23.4663408,338,1,1
RUN4,490,23.9552229,339,1,1
RUN4,500,24.444105,340,1,1
RUN4,510,24.932987100000002,341,1,1
RUN4,520,25.4218692,342,1,1
RUN4,530,25.9107513,343,1,1
RUN4,540,26.3996334,344,1,1
RUN4,550,26.8885155,345,1,1
RUN4,560,27.377397600000002,346,1,1
RUN4,570,27.8662797,347,1,1
RUN4,580,28.3551618,348,1,1
RUN4,590,28.8440439,349,1,1
RUN4,600,29.332926,350,1,1
RUN4,610,29.821808100000002,351,1,1
RUN4,620,30.3106902,352,1,1
RUN4,630,30.7995723,353,1,1
RUN4,640,31.2884544,354,2,1
RUN4,650,31.7773365,355,1,1
RUN4,660,32.2662186,356,1,1
RUN4,670,32.7551007,357,1,1
RUN4,680,33.2439828,358,1,1
RUN4,690,33.7328649,359,1,1
RUN4,700,34.221747,360,2,2
RUN4,710,34.7106291,361,2,2
RUN4,720,35.1995112,362,2,2
RUN4,730,35.6883933,363,2,2
RUN4,740,36.1772754,364,1,1
RUN4,750,36.666157500000004,365,1,1
RUN4,760,37.1550396,366,1,1
RUN4,770,37.6439217,367,1,1
RUN4,780,38.1328038,368,2,2
RUN4,790,38.6216859,369,2,2
RUN4,800,39.110568,370,1,1
RUN4,810,39.5994501,371,1,1
RUN4,820,40.0883322,372,1,1
RUN4,830,40.5772143,373,0,0
RUN4,840,41.0660964,374,1,1
RUN4,850,41.554978500000004,375,1,1
RUN4,860,42.0438606,376,1,1
RUN4,870,42.5327427,377,1,1
RUN4,880,43.0216248,378,1,1
RUN4,890,43.5105069,379,1,1
RUN4,900,43.999389,380,1,1
RUN4,910,44.4882711,381,1,1
RUN4,920,44.977153200000004,382,1,1
RUN4,930,45.4660353,383,2,2
RUN4,940,45.9549174,384,2,2
RUN4,950,46.443799500000004,385,1,1
RUN4,960,46.9326816,386,1,1
RUN4,970,47.4215637,387,1,1
RUN4,980,47.9104458,388,1,1
RUN4,990,48.3993279,389,0,0
RUN4,1000,48.88821,390,1,1
RUN4,1010,49.3770921,391,1,1
RUN4,1020,49.865974200000004,392,1,1
RUN4,1030,50.3548563,393,0,0
RUN4,1040,50.8437384,394,0,0
RUN4,1050,51.332620500000004,395,0,0
RUN4,1060,51.8215026,396,1,1
RUN4,1070,52.3103847,397,1,1
RUN4,1080,52.7992668,398,1,1
RUN4,1090,53.2881489,399,1,1
RUN5,100,4.888821,400,2,2
RUN5,110,5.3777031,401,1,1
RUN5,120,5.8665852,402,1,1
RUN5,130,6.3554673,403,1,1
RUN5,140,6.8443494000000005,404,1,1
RUN5,150,7.3332315,405,2,2
RUN5,160,7.8221136,406,2,2
RUN5,170,8.3109957,407,3,2
RUN5,180,8.7998778,408,2,2
RUN5,190,9.2887599,409,1,1
RUN5,200,9.777642,410,2,2
RUN5,210,10.2665241,411,3,3
RUN5,220,10.7554062,412,1,1
RUN5,230,11.244288300000001,413,1,1
RUN5,240,11.7331704,414,2,2
RUN5,250,12.2220525,415,1,1
RUN5,260,12.7109346,416,2,2
RUN5,270,13.1998167,417,2,2
RUN5,280,13.688698800000001,418,2,2
RUN5,290,14.1775809,419,2,2
RUN5,300,14.666463,420,2,2
RUN5,310,15.1553451,421,2,2
RUN5,320,15.6442272,422,1,1
RUN5,330,16.1331093,423,2,2
RUN5,340,16.6219914,424,2,2
RUN5,350,17.1108735,425,2,2
RUN5,360,17.5997556,426,2,2
RUN5,370,18.0886377,427,2,2
RUN5,380,18.5775198,428,1,1
RUN5,390,19.0664019,429,0,0
RUN5,400,19.555284,430,0,0
RUN5,410,20.0441661,431,1,1
RUN5,420,20.5330482,432,2,2
RUN5,430,21.0219303,433,2,2
RUN5,440,21.5108124,434,2,2
RUN5,450,21.9996945,435,2,2
RUN5,460,22.488576600000002,436,1,1
RUN5,470,22.9774587,437,1,1
RUN5,480,23.4663408,438,2,2
RUN5,490,23.9552229,439,1,1
RUN5,500,24.444105,440,1,1
RUN5,510,24.932987100000002,441,1,1
RUN5,520,25.4218692,442,1,1
RUN5,530,25.9107513,443,1,1
RUN5,540,26.3996334,444,1,1
RUN5,550,26.8885155,445,1,1
RUN5,560,27.377397600000002,446,1,1
RUN5,570,27.8662797,447,2,2
RUN5,580,28.3551618,448,2,2
RUN5,590,28.8440439,449,1,1
RUN5,600,29.332926,450,1,1
RUN5,610,29.821808100000002,451,2,2
RUN5,620,30.3106902,452,2,2
RUN5,630,30.7995723,453,1,1
RUN5,640,31.2884544,454,2,1
RUN5,650,31.7773365,455,2,2
RUN5,660,32.2662186,456,2,2
RUN5,670,32.7551007,457,2,2
RUN5,680,33.2439828,458,1,1
RUN5,690,33.7328649,459,1,1
RUN5,700,34.221747,460,1,1
RUN5,710,34.7106291,461,1,1
RUN5,720,35.1995112,462,1,1
RUN5,730,35.6883933,463,1,1
RUN5,740,36.1772754,464,2,2
RUN5,750,36.666157500000004,465,1,1
RUN5,760,37.1550396,466,3,1
RUN5,770,37.6439217,467,2,2
RUN5,780,38.1328038,468,2,2
RUN5,790,38.6216859,469,1,1
RUN5,800,39.110568,470,1,1
RUN5,810,39.5994501,471,1,1
RUN5,820,40.0883322,472,2,2
RUN5,830,40.5772143,473,2,2
RUN5,840,41.0660964,474,2,2
RUN5,850,41.554978500000004,475,2,2
RUN5,860,42.0438606,476,1,1
RUN5,870,42.5327427,477,2,2
RUN5,880,43.0216248,478,2,2
RUN5,890,43.5105069,479,2,2
RUN5,900,43.999389,480,3,3
RUN5,910,44.4882711,481,2,2
RUN5,920,44.977153200000004,482,1,1
RUN5,930,45.4660353,483,1,1
RUN5,940,45.9549174,484,1,1
RUN5,950,46.443799500000004,485,1,1
RUN5,960,46.9326816,486,2,2
RUN5,970,47.4215637,487,2,2
RUN5,980,47.9104458,488,2,2
RUN5,990,48.3993279,489,2,2
RUN5,1000,48.88821,490,1,1
RUN5,1010,49.3770921,491,1,1
RUN5,1020,49.865974200000004,492,2,2
RUN5,1030,50.3548563,493,1,1
RUN5,1040,50.8437384,494,2,2
RUN5,1050,51.332620500000004,495,2,2
RUN5,1060,51.8215026,496,2,2
RUN5,1070,52.3103847,497,3,3
RUN5,1080,52.7992668,498,4,4
RUN5,1090,53.2881489,499,3,3
